X [ m ], Y [ m ], Z [ m ], Density [ kg m^-3 ], Pressure [ Pa ], Temperature [ K ], Velocity [ m s^-1 ]
-7.44894966e-02, -1.04404271e-01, 3.24600972e-02, 1.95633709e-01, 1.47818766e+05, 2.02887354e+03, 0.00000000e+00
-9.04277563e-02, -1.48229152e-01, -2.69431099e-02, 1.57144189e-01, 1.14512063e+05, 1.95637268e+03, 0.00000000e+00
-8.88628513e-02, -1.52057946e-01, -3.44131850e-02, 1.54755846e-01, 1.12474742e+05, 1.95121021e+03, 0.00000000e+00
-9.24668312e-02, -1.50100470e-01, -2.09230985e-02, 1.56269178e-01, 1.13812484e+05, 1.95529626e+03, 0.00000000e+00
-9.26308930e-02, -1.46028504e-01, -1.47706876e-02, 1.58608466e-01, 1.15743789e+05, 1.95917053e+03, 0.00000000e+00
-9.26552638e-02, -1.43106952e-01, -8.71921983e-03, 1.60549775e-01, 1.17371969e+05, 1.96272656e+03, 0.00000000e+00
-9.27806944e-02, -1.42133132e-01, -2.96567520e-03, 1.61108881e-01, 1.17884070e+05, 1.96446765e+03, 0.00000000e+00
-9.17093083e-02, -1.38244301e-01, 3.52519471e-03, 1.63919210e-01, 1.20148258e+05, 1.96787952e+03, 0.00000000e+00
-9.03880671e-02, -1.35172367e-01, 9.82164592e-03, 1.66335493e-01, 1.22164734e+05, 1.97184106e+03, 0.00000000e+00
-8.85946825e-02, -1.31457657e-01, 1.51143521e-02, 1.68904066e-01, 1.24312211e+05, 1.97601843e+03, 0.00000000e+00
-8.42235237e-02, -1.22624591e-01, 2.28085797e-02, 1.76537558e-01, 1.30881023e+05, 1.99054590e+03, 0.00000000e+00
-8.67350250e-02, -1.29721537e-01, 2.16525476e-02, 1.70265451e-01, 1.25442414e+05, 1.97803430e+03, 0.00000000e+00
-7.26958886e-02, -1.06735803e-01, 3.80470306e-02, 1.92804247e-01, 1.45229172e+05, 2.02251001e+03, 0.00000000e+00
-7.03419968e-02, -1.07732587e-01, 4.28984798e-02, 1.91418484e-01, 1.43937219e+05, 2.01906665e+03, 0.00000000e+00
-6.52536154e-02, -1.02622561e-01, 4.73323874e-02, 1.97330326e-01, 1.49237016e+05, 2.03073926e+03, 0.00000000e+00
-5.97834438e-02, -9.89601463e-02, 5.20573854e-02, 2.03664228e-01, 1.54974406e+05, 2.04327710e+03, 0.00000000e+00
-5.55640347e-02, -9.42477211e-02, 5.40457852e-02, 2.10327819e-01, 1.61115328e+05, 2.05700024e+03, 0.00000000e+00
-4.70708534e-02, -9.18751210e-02, 6.04662523e-02, 2.12756693e-01, 1.63413063e+05, 2.06247534e+03, 0.00000000e+00
-5.30977175e-02, -9.66040343e-02, 5.76717891e-02, 2.05963999e-01, 1.57093344e+05, 2.04805176e+03, 0.00000000e+00
-5.49840629e-02, -1.82206139e-01, -8.52299929e-02, 1.41904488e-01, 1.01981406e+05, 1.92928918e+03, 0.00000000e+00
-5.92013597e-02, -1.82412222e-01, -8.24038237e-02, 1.41795844e-01, 1.01912891e+05, 1.92946924e+03, 0.00000000e+00
-6.31698593e-02, -1.78321496e-01, -7.84880668e-02, 1.43216327e-01, 1.02990359e+05, 1.93053760e+03, 0.00000000e+00
-6.82208464e-02, -1.74603447e-01, -7.32075945e-02, 1.44562483e-01, 1.04046938e+05, 1.93219116e+03, 0.00000000e+00
-7.24235848e-02, -1.71395436e-01, -6.81886673e-02, 1.45837188e-01, 1.05061656e+05, 1.93399500e+03, 0.00000000e+00
-7.59230331e-02, -1.70230925e-01, -6.39107078e-02, 1.46189600e-01, 1.05366234e+05, 1.93492627e+03, 0.00000000e+00
-3.42186578e-02, 9.93916020e-02, 6.76115006e-02, 3.54076600e+00, 4.57287500e+06, 3.46690698e+03, 0.00000000e+00
-3.78916003e-02, 1.01878256e-01, 6.56236112e-02, 3.54061842e+00, 4.57263350e+06, 3.46686816e+03, 0.00000000e+00
-4.14494574e-02, 1.06851578e-01, 6.34363741e-02, 3.54024005e+00, 4.57200450e+06, 3.46676221e+03, 0.00000000e+00
-4.48814221e-02, 1.11824892e-01, 6.10564426e-02, 3.54007554e+00, 4.57172650e+06, 3.46671216e+03, 0.00000000e+00
-5.13263233e-02, 1.21771537e-01, 5.57480007e-02, 3.53977633e+00, 4.57120200e+06, 3.46660791e+03, 0.00000000e+00
-4.81770486e-02, 1.16798215e-01, 5.84910512e-02, 3.53990316e+00, 4.57142850e+06, 3.46665454e+03, 0.00000000e+00
-5.43196946e-02, 1.29231513e-01, 5.28356135e-02, 3.53964019e+00, 4.57094700e+06, 3.46654761e+03, 0.00000000e+00
-5.71480617e-02, 1.36691496e-01, 4.97627370e-02, 3.53956246e+00, 4.57078200e+06, 3.46649854e+03, 0.00000000e+00
-5.98028451e-02, 1.36691496e-01, 4.65387069e-02, 3.53956342e+00, 4.57078250e+06, 3.46649829e+03, 0.00000000e+00
-6.10870086e-02, 1.44151464e-01, 4.48883474e-02, 3.53953195e+00, 4.57069700e+06, 3.46646387e+03, 0.00000000e+00
-6.34672716e-02, 1.49124816e-01, 4.14546952e-02, 3.53952074e+00, 4.57065300e+06, 3.46644214e+03, 0.00000000e+00
-6.56547472e-02, 1.54098108e-01, 3.78951319e-02, 3.53951764e+00, 4.57062250e+06, 3.46642139e+03, 0.00000000e+00
-6.96216226e-02, 1.60936415e-01, 2.99584903e-02, 3.53952312e+00, 4.57059450e+06, 3.46639355e+03, 0.00000000e+00
-7.16744140e-02, 1.66531429e-01, 2.45969445e-02, 3.53953671e+00, 4.57058300e+06, 3.46637280e+03, 0.00000000e+00
-7.29206726e-02, 1.71504736e-01, 2.06108429e-02, 3.53955078e+00, 4.57057900e+06, 3.46635522e+03, 0.00000000e+00
-7.39454329e-02, 1.76478043e-01, 1.65621303e-02, 3.53956270e+00, 4.57057850e+06, 3.46634326e+03, 0.00000000e+00
-7.47455806e-02, 1.81451380e-01, 1.24631012e-02, 3.53958535e+00, 4.57058150e+06, 3.46632373e+03, 0.00000000e+00
-7.53186941e-02, 1.86424688e-01, 8.32620170e-03, 3.53959990e+00, 4.57058550e+06, 3.46631299e+03, 0.00000000e+00
-7.57490247e-02, 1.92019686e-01, 2.60120793e-03, 3.53962469e+00, 4.57059500e+06, 3.46629517e+03, 0.00000000e+00
-7.57770911e-02, 1.98857978e-01, -2.10195128e-03, 3.53965831e+00, 4.57061050e+06, 3.46627441e+03, 0.00000000e+00
-7.55462050e-02, 2.03831315e-01, -6.27356535e-03, 3.53968287e+00, 4.57062400e+06, 3.46626074e+03, 0.00000000e+00
-7.50858337e-02, 2.08804652e-01, -1.04261180e-02, 3.53970814e+00, 4.57063800e+06, 3.46624707e+03, 0.00000000e+00
-7.43973851e-02, 2.13777959e-01, -1.45469932e-02, 3.53973913e+00, 4.57065900e+06, 3.46623242e+03, 0.00000000e+00
-7.34829605e-02, 2.18751267e-01, -1.86236724e-02, 3.53978348e+00, 4.57070200e+06, 3.46622168e+03, 0.00000000e+00
-7.50864148e-02, 2.23724604e-01, -1.04219299e-02, 3.53983164e+00, 4.57075000e+06, 3.46621338e+03, 0.00000000e+00
4.01208103e-02, 2.21859604e-01, 6.43039793e-02, 3.53981614e+00, 4.57074500e+06, 3.46622266e+03, 0.00000000e+00
4.48639542e-02, 2.16264620e-01, 6.10692799e-02, 3.53976178e+00, 4.57068800e+06, 3.46623145e+03, 0.00000000e+00
4.14313115e-02, 2.11291313e-01, 6.34482279e-02, 3.53971720e+00, 4.57065400e+06, 3.46624976e+03, 0.00000000e+00
3.78728285e-02, 2.06317961e-01, 6.56344444e-02, 3.53967714e+00, 4.57063500e+06, 3.46627490e+03, 0.00000000e+00
3.41993235e-02, 2.01344654e-01, 6.76212758e-02, 3.53965569e+00, 4.57062400e+06, 3.46628784e+03, 0.00000000e+00
3.04219443e-02, 1.96371332e-01, 6.94027096e-02, 3.53962898e+00, 4.57061100e+06, 3.46630298e+03, 0.00000000e+00
2.50862334e-02, 1.90776363e-01, 7.15217590e-02, 3.53959846e+00, 4.57059750e+06, 3.46632349e+03, 0.00000000e+00
2.06057727e-02, 1.83938026e-01, 7.29519576e-02, 3.53956318e+00, 4.57058700e+06, 3.46635010e+03, 0.00000000e+00
1.65553782e-02, 1.78964719e-01, 7.39763901e-02, 3.53954268e+00, 4.57058250e+06, 3.46636621e+03, 0.00000000e+00
1.24547221e-02, 1.73991397e-01, 7.47761056e-02, 3.53952837e+00, 4.57058100e+06, 3.46637964e+03, 0.00000000e+00
1.03875883e-02, 1.66531429e-01, 7.50621706e-02, 3.53950644e+00, 4.57058500e+06, 3.46640381e+03, 0.00000000e+00
6.23652944e-03, 1.61558092e-01, 7.55204409e-02, 3.53950047e+00, 4.57059350e+06, 3.46641577e+03, 0.00000000e+00
5.15507883e-04, 1.50989801e-01, 7.57921636e-02, 3.53949976e+00, 4.57063850e+06, 3.46645093e+03, 0.00000000e+00
-8.34201369e-03, 1.44151479e-01, 7.53458515e-02, 3.53953600e+00, 4.57069850e+06, 3.46646045e+03, 0.00000000e+00
-1.24802841e-02, 1.39178172e-01, 7.47718439e-02, 3.53956056e+00, 4.57075850e+06, 3.46648193e+03, 0.00000000e+00
-1.86036415e-02, 1.31718174e-01, 7.34583959e-02, 3.53961134e+00, 4.57087400e+06, 3.46652026e+03, 0.00000000e+00
-2.26224065e-02, 1.26744851e-01, 7.23218992e-02, 3.53968740e+00, 4.57103150e+06, 3.46656543e+03, 0.00000000e+00
-2.65724529e-02, 1.21771537e-01, 7.09657371e-02, 3.53977680e+00, 4.57120350e+06, 3.46660815e+03, 0.00000000e+00
-3.18750888e-02, 1.16176538e-01, 6.87652454e-02, 3.53989053e+00, 4.57140600e+06, 3.46665088e+03, 0.00000000e+00
-3.60843614e-02, 1.09338231e-01, 6.66671246e-02, 3.54015827e+00, 4.57186550e+06, 3.46673682e+03, 0.00000000e+00
1.02206431e-01, -1.99070051e-01, -1.92214027e-02, 1.33463159e-01, 9.96970313e+04, 2.00540967e+03, 0.00000000e+00
1.01743102e-01, -2.03850284e-01, -2.42642742e-02, 1.32433057e-01, 9.89306094e+04, 2.00536694e+03, 0.00000000e+00
1.03484914e-01, -2.02600554e-01, -1.43346880e-02, 1.32928818e-01, 9.93723672e+04, 2.00684412e+03, 0.00000000e+00
1.00557551e-01, -2.07308769e-01, -3.02707739e-02, 1.31783843e-01, 9.83427578e+04, 2.00326758e+03, 0.00000000e+00
9.92696136e-02, -2.11345986e-01, -3.56022492e-02, 1.31450847e-01, 9.79911250e+04, 2.00113635e+03, 0.00000000e+00
3.37838717e-02, -1.40352368e-01, 8.59379470e-02, 1.60216540e-01, 1.19009711e+05, 1.99426953e+03, 0.00000000e+00
3.89377363e-02, -1.44733593e-01, 8.49848837e-02, 1.56893566e-01, 1.16439477e+05, 1.99247644e+03, 0.00000000e+00
4.37994227e-02, -1.48752660e-01, 8.37189034e-02, 1.54694051e-01, 1.14597828e+05, 1.98888733e+03, 0.00000000e+00
5.01441509e-02, -1.52865857e-01, 8.12765360e-02, 1.52503952e-01, 1.12637805e+05, 1.98292871e+03, 0.00000000e+00
5.51918112e-02, -1.57767564e-01, 7.93191418e-02, 1.49900332e-01, 1.10433445e+05, 1.97780518e+03, 0.00000000e+00
6.09395504e-02, -1.60194799e-01, 7.56517351e-02, 1.48821026e-01, 1.09354727e+05, 1.97270398e+03, 0.00000000e+00
6.59578964e-02, -1.62358999e-01, 7.19538778e-02, 1.47950038e-01, 1.08568547e+05, 1.97004736e+03, 0.00000000e+00
6.95597082e-02, -1.59093991e-01, 6.74527735e-02, 1.49442643e-01, 1.09729148e+05, 1.97123376e+03, 0.00000000e+00
-4.10674661e-02, -9.65780243e-02, 6.67982399e-02, 2.05583900e-01, 1.56830719e+05, 2.04840381e+03, 0.00000000e+00
-3.81505862e-02, -1.01299800e-01, 7.04845637e-02, 1.99154139e-01, 1.50957625e+05, 2.03530078e+03, 0.00000000e+00
-3.46002951e-02, -1.06494009e-01, 7.43190348e-02, 1.92871258e-01, 1.45276828e+05, 2.02246545e+03, 0.00000000e+00
-2.91562732e-02, -1.07732594e-01, 7.70596266e-02, 1.90899163e-01, 1.43481766e+05, 2.01814209e+03, 0.00000000e+00
-2.38141157e-02, -1.08594030e-01, 7.91911930e-02, 1.89701140e-01, 1.42511938e+05, 2.01716492e+03, 0.00000000e+00
-1.46093536e-02, -1.13645673e-01, 8.31279382e-02, 1.84447765e-01, 1.37851297e+05, 2.00670337e+03, 0.00000000e+00
-2.12576464e-02, -1.15145139e-01, 8.21703300e-02, 1.82878077e-01, 1.36455016e+05, 2.00338062e+03, 0.00000000e+00
-1.03890672e-02, -1.18142575e-01, 8.52281600e-02, 1.79707572e-01, 1.33821047e+05, 1.99938000e+03, 0.00000000e+00
-6.01153448e-03, -1.22782521e-01, 8.71025845e-02, 1.76005736e-01, 1.30737969e+05, 1.99438782e+03, 0.00000000e+00
1.65878984e-04, -1.28232628e-01, 8.89678225e-02, 1.71323910e-01, 1.26931016e+05, 1.98919287e+03, 0.00000000e+00
5.13313524e-03, -1.33388773e-01, 9.03071091e-02, 1.66751355e-01, 1.23370094e+05, 1.98633936e+03, 0.00000000e+00
1.02440817e-02, -1.38237342e-01, 9.12194625e-02, 1.62956744e-01, 1.20364266e+05, 1.98311182e+03, 0.00000000e+00
1.64489653e-02, -1.40918806e-01, 9.10129771e-02, 1.60787150e-01, 1.18768320e+05, 1.98312097e+03, 0.00000000e+00
2.26266664e-02, -1.42782107e-01, 9.01735425e-02, 1.59421831e-01, 1.17862656e+05, 1.98489270e+03, 0.00000000e+00
2.90389042e-02, -1.43874496e-01, 8.86204764e-02, 1.58271909e-01, 1.17134016e+05, 1.98694775e+03, 0.00000000e+00
7.41574094e-02, -1.65148094e-01, 6.43695518e-02, 1.46851763e-01, 1.07656445e+05, 1.96810034e+03, 0.00000000e+00
7.89941624e-02, -1.68143973e-01, 5.93833551e-02, 1.45499647e-01, 1.06570539e+05, 1.96635376e+03, 0.00000000e+00
8.30585882e-02, -1.72793671e-01, 5.52276224e-02, 1.43548638e-01, 1.05045445e+05, 1.96452490e+03, 0.00000000e+00
8.73426348e-02, -1.75551876e-01, 4.92235832e-02, 1.42518416e-01, 1.04238625e+05, 1.96352271e+03, 0.00000000e+00
1.00147396e-01, -1.87661394e-01, 2.10127532e-02, 1.38300747e-01, 1.01188039e+05, 1.96415332e+03, 0.00000000e+00
1.02215856e-01, -1.92346647e-01, 1.30849415e-02, 1.36669934e-01, 1.00235094e+05, 1.96886914e+03, 0.00000000e+00
9.22228470e-02, -1.77487284e-01, 4.02670540e-02, 1.41876578e-01, 1.03777813e+05, 1.96368103e+03, 0.00000000e+00
9.77944806e-02, -1.87656343e-01, 3.01820356e-02, 1.38436928e-01, 1.01289781e+05, 1.96419324e+03, 0.00000000e+00
9.40760002e-02, -1.84511468e-01, 3.89238968e-02, 1.39441624e-01, 1.01990188e+05, 1.96353406e+03, 0.00000000e+00
1.03487968e-01, -1.97326913e-01, 7.48493103e-03, 1.35175973e-01, 9.94229766e+04, 1.97447156e+03, 0.00000000e+00
1.04258254e-01, -2.01188296e-01, 1.73920742e-03, 1.33945376e-01, 9.89339688e+04, 1.98272046e+03, 0.00000000e+00
1.04408473e-01, -2.02890530e-01, -3.97073990e-03, 1.32691592e-01, 9.87740156e+04, 1.99816541e+03, 0.00000000e+00
1.04559593e-01, -2.07308769e-01, -9.76892933e-03, 1.31742463e-01, 9.86047344e+04, 2.00952502e+03, 0.00000000e+00
9.36825499e-02, -2.12309226e-01, -4.86534350e-02, 1.32218212e-01, 9.78105703e+04, 1.98582996e+03, 0.00000000e+00
8.78108591e-02, -2.12886661e-01, -5.86953163e-02, 1.33031905e-01, 9.76430547e+04, 1.97033203e+03, 0.00000000e+00
9.12856534e-02, -2.17315227e-01, -5.39924949e-02, 1.32054076e-01, 9.74980547e+04, 1.98189673e+03, 0.00000000e+00
9.72961932e-02, -2.14016348e-01, -4.13915738e-02, 1.31388396e-01, 9.77424219e+04, 1.99699976e+03, 0.00000000e+00
8.29972476e-02, -2.17316329e-01, -6.60134479e-02, 1.32960051e-01, 9.73625703e+04, 1.96572424e+03, 0.00000000e+00
7.74713680e-02, -2.20398143e-01, -7.28385001e-02, 1.33178368e-01, 9.72699688e+04, 1.96062292e+03, 0.00000000e+00
7.15530887e-02, -2.27333769e-01, -7.93898776e-02, 1.32446617e-01, 9.67605938e+04, 1.96115479e+03, 0.00000000e+00
7.62452185e-02, -2.26371422e-01, -7.47934729e-02, 1.32342815e-01, 9.68291953e+04, 1.96407800e+03, 0.00000000e+00
3.61497998e-02, -2.29580358e-01, -1.00745410e-01, 1.32534772e-01, 9.65700781e+04, 1.95598267e+03, 0.00000000e+00
3.04816663e-02, -2.26371214e-01, -1.02372944e-01, 1.33086026e-01, 9.67945781e+04, 1.95242419e+03, 0.00000000e+00
2.47161556e-02, -2.22078592e-01, -1.03565648e-01, 1.33740023e-01, 9.70650547e+04, 1.94829053e+03, 0.00000000e+00
1.68249458e-02, -2.19433606e-01, -1.04916818e-01, 1.34122357e-01, 9.71637813e+04, 1.94471936e+03, 0.00000000e+00
9.89950728e-03, -2.19821215e-01, -1.05812229e-01, 1.34102851e-01, 9.71184609e+04, 1.94409180e+03, 0.00000000e+00
3.11812200e-03, -2.16685340e-01, -1.05940163e-01, 1.34326279e-01, 9.71249844e+04, 1.94100012e+03, 0.00000000e+00
-1.21818641e-02, -2.06922859e-01, -1.04271226e-01, 1.35570094e-01, 9.76409609e+04, 1.93342371e+03, 0.00000000e+00
-1.75733510e-02, -2.02598706e-01, -1.02973498e-01, 1.36318445e-01, 9.80502188e+04, 1.93087891e+03, 0.00000000e+00
-2.45190319e-02, -2.01931894e-01, -1.01436011e-01, 1.36379778e-01, 9.80521094e+04, 1.93005457e+03, 0.00000000e+00
-2.98928078e-02, -1.97328493e-01, -9.93497446e-02, 1.37457043e-01, 9.87300234e+04, 1.92817920e+03, 0.00000000e+00
-6.57167658e-03, -2.13681698e-01, -1.05503500e-01, 1.34660363e-01, 9.72129766e+04, 1.93794373e+03, 0.00000000e+00
-3.93979959e-02, -1.92919374e-01, -9.53197628e-02, 1.38612777e-01, 9.95469219e+04, 1.92793298e+03, 0.00000000e+00
-3.50804552e-02, -1.98862791e-01, -9.78604406e-02, 1.37316659e-01, 9.86488281e+04, 1.92855505e+03, 0.00000000e+00
-4.51500826e-02, -1.91035852e-01, -9.24120173e-02, 1.39238730e-01, 1.00009758e+05, 1.92818921e+03, 0.00000000e+00
-5.18703125e-02, -1.88740239e-01, -8.83932635e-02, 1.39899343e-01, 1.00509484e+05, 1.92868042e+03, 0.00000000e+00
-8.22033212e-02, -1.60194799e-01, -5.17631844e-02, 1.50676146e-01, 1.09013367e+05, 1.94232642e+03, 0.00000000e+00
-8.42205286e-02, -1.56632170e-01, -4.68038507e-02, 1.52584836e-01, 1.10609383e+05, 1.94613257e+03, 0.00000000e+00
-8.58302563e-02, -1.53690845e-01, -4.22691628e-02, 1.54039711e-01, 1.11843125e+05, 1.94925586e+03, 0.00000000e+00
-8.00850838e-02, -1.65113613e-01, -5.68222553e-02, 1.48369879e-01, 1.07131250e+05, 1.93844592e+03, 0.00000000e+00
-8.03672969e-02, -1.71391577e-01, -5.86408749e-02, 1.45650998e-01, 1.04991305e+05, 1.93517322e+03, 0.00000000e+00
-7.95926079e-02, -1.16544753e-01, 3.07919532e-02, 1.82116315e-01, 1.35753266e+05, 2.00141577e+03, 0.00000000e+00
-8.27423856e-02, -1.22304656e-01, 2.73867324e-02, 1.76696032e-01, 1.31007070e+05, 1.99067395e+03, 0.00000000e+00
-7.62186274e-02, -1.12917118e-01, 3.56569402e-02, 1.85623467e-01, 1.38821484e+05, 2.00806616e+03, 0.00000000e+00
-9.19903219e-02, -1.55043334e-01, -2.74030101e-02, 1.53222471e-01, 1.11292969e+05, 1.95000952e+03, 0.00000000e+00
-9.06705633e-02, -1.58014253e-01, -3.35578211e-02, 1.51723474e-01, 1.10022938e+05, 1.94679541e+03, 0.00000000e+00
-8.84007961e-02, -1.59094021e-01, -3.97121236e-02, 1.51285216e-01, 1.09627969e+05, 1.94541821e+03, 0.00000000e+00
-9.41486210e-02, -1.57446399e-01, -2.13031098e-02, 1.52167708e-01, 1.10460500e+05, 1.94884375e+03, 0.00000000e+00
-9.40269008e-02, -1.52267992e-01, -1.57055836e-02, 1.55051291e-01, 1.12806859e+05, 1.95324976e+03, 0.00000000e+00
-9.47967768e-02, -1.51731387e-01, -8.92169122e-03, 1.55406862e-01, 1.13108406e+05, 1.95398950e+03, 0.00000000e+00
-9.44045633e-02, -1.48465112e-01, -2.44241627e-03, 1.56993821e-01, 1.14449766e+05, 1.95717761e+03, 0.00000000e+00
-9.35333446e-02, -1.45266846e-01, 3.85618722e-03, 1.59182742e-01, 1.16170484e+05, 1.95930054e+03, 0.00000000e+00
-9.23423767e-02, -1.42457247e-01, 1.00341830e-02, 1.61182135e-01, 1.17802227e+05, 1.96221216e+03, 0.00000000e+00
-9.04867724e-02, -1.38244271e-01, 1.52606601e-02, 1.64081112e-01, 1.20200664e+05, 1.96679358e+03, 0.00000000e+00
-8.88611004e-02, -1.37589470e-01, 2.23135501e-02, 1.64572239e-01, 1.20572617e+05, 1.96701208e+03, 0.00000000e+00
-8.62810388e-02, -1.33388638e-01, 2.71537863e-02, 1.67612508e-01, 1.23154242e+05, 1.97269397e+03, 0.00000000e+00
-8.34804326e-02, -1.28794849e-01, 3.12433746e-02, 1.71092123e-01, 1.26124492e+05, 1.97920251e+03, 0.00000000e+00
-6.94916397e-02, -1.10654227e-01, 4.61153239e-02, 1.88431174e-01, 1.41241531e+05, 2.01259546e+03, 0.00000000e+00
-7.42189810e-02, -1.15591168e-01, 4.14875820e-02, 1.83460921e-01, 1.36867125e+05, 2.00306287e+03, 0.00000000e+00
-6.51151985e-02, -1.07453294e-01, 5.03212847e-02, 1.91872299e-01, 1.44291141e+05, 2.01923242e+03, 0.00000000e+00
-5.93432635e-02, -1.04670934e-01, 5.56228608e-02, 1.95373699e-01, 1.47414094e+05, 2.02599622e+03, 0.00000000e+00
-4.81672026e-02, -9.65780169e-02, 6.18745722e-02, 2.05858901e-01, 1.57024719e+05, 2.04820020e+03, 0.00000000e+00
-5.58290556e-02, -1.06498823e-01, 6.00060634e-02, 1.93230540e-01, 1.45490109e+05, 2.02167847e+03, 0.00000000e+00
-4.99105528e-02, -1.02622561e-01, 6.33034408e-02, 1.97067201e-01, 1.48984609e+05, 2.03000928e+03, 0.00000000e+00
-5.88564835e-02, -1.87945962e-01, -8.37776661e-02, 1.40088826e-01, 1.00667547e+05, 1.92910193e+03, 0.00000000e+00
-6.41273037e-02, -1.86993748e-01, -7.96034113e-02, 1.40373200e-01, 1.00888625e+05, 1.92942188e+03, 0.00000000e+00
-6.73914701e-02, -1.82028651e-01, -7.57789463e-02, 1.41891047e-01, 1.02024617e+05, 1.93028821e+03, 0.00000000e+00
-7.14861229e-02, -1.78816780e-01, -7.11212307e-02, 1.43103138e-01, 1.02959695e+05, 1.93148816e+03, 0.00000000e+00
-7.62091503e-02, -1.77076444e-01, -6.55570924e-02, 1.43598482e-01, 1.03371234e+05, 1.93252637e+03, 0.00000000e+00
-4.01392020e-02, 1.16176538e-01, 6.42924979e-02, 3.53989005e+00, 4.57140500e+06, 3.46665063e+03, 0.00000000e+00
-4.48814221e-02, 1.21771537e-01, 6.10564426e-02, 3.53977561e+00, 4.57120200e+06, 3.46660815e+03, 0.00000000e+00
-5.13263233e-02, 1.31718174e-01, 5.57480007e-02, 3.53960466e+00, 4.57087250e+06, 3.46652588e+03, 0.00000000e+00
-4.81770486e-02, 1.26744851e-01, 5.84910512e-02, 3.53968382e+00, 4.57103050e+06, 3.46656812e+03, 0.00000000e+00
-5.28646260e-02, 1.39178172e-01, 5.43315522e-02, 3.53955340e+00, 4.57075700e+06, 3.46648828e+03, 0.00000000e+00
-5.57776242e-02, 1.44151464e-01, 5.13365678e-02, 3.53953052e+00, 4.57069650e+06, 3.46646484e+03, 0.00000000e+00
-5.88416047e-02, 1.50989786e-01, 4.77739088e-02, 3.53951764e+00, 4.57063650e+06, 3.46643237e+03, 0.00000000e+00
-6.22759871e-02, 1.56584769e-01, 4.31732833e-02, 3.53951931e+00, 4.57060800e+06, 3.46640845e+03, 0.00000000e+00
-6.56547472e-02, 1.59071431e-01, 3.78951319e-02, 3.53952122e+00, 4.57060200e+06, 3.46640234e+03, 0.00000000e+00
-6.76427782e-02, 1.64044753e-01, 3.42204720e-02, 3.53952956e+00, 4.57058850e+06, 3.46638379e+03, 0.00000000e+00
-6.94253445e-02, 1.69018090e-01, 3.04418746e-02, 3.53954148e+00, 4.57058150e+06, 3.46636694e+03, 0.00000000e+00
-7.09970295e-02, 1.73991397e-01, 2.65708193e-02, 3.53955746e+00, 4.57057900e+06, 3.46634937e+03, 0.00000000e+00
-7.24949613e-02, 1.80829704e-01, 2.21169870e-02, 3.53958321e+00, 4.57058100e+06, 3.46632568e+03, 0.00000000e+00
-7.39454329e-02, 1.86424688e-01, 1.65621303e-02, 3.53960037e+00, 4.57058500e+06, 3.46631177e+03, 0.00000000e+00
-7.47455806e-02, 1.91398025e-01, 1.24631012e-02, 3.53962731e+00, 4.57059500e+06, 3.46629272e+03, 0.00000000e+00
-7.53186941e-02, 1.96371332e-01, 8.32620170e-03, 3.53965044e+00, 4.57060600e+06, 3.46627881e+03, 0.00000000e+00
-7.56630152e-02, 2.01344654e-01, 4.16400796e-03, 3.53967500e+00, 4.57061900e+06, 3.46626465e+03, 0.00000000e+00
-7.57775083e-02, 2.06317961e-01, -1.08383829e-05, 3.53969336e+00, 4.57062950e+06, 3.46625464e+03, 0.00000000e+00
-7.55753741e-02, 2.11912975e-01, -5.74842608e-03, 3.53972268e+00, 4.57064700e+06, 3.46623901e+03, 0.00000000e+00
-7.50858337e-02, 2.18751267e-01, -1.04261180e-02, 3.53978348e+00, 4.57070250e+06, 3.46622168e+03, 0.00000000e+00
-7.57772103e-02, 2.23724604e-01, -2.09772470e-03, 3.53983164e+00, 4.57075000e+06, 3.46621338e+03, 0.00000000e+00
3.23370732e-02, 2.23724604e-01, 6.85631111e-02, 3.53983879e+00, 4.57076300e+06, 3.46621680e+03, 0.00000000e+00
3.78728285e-02, 2.16264620e-01, 6.56344444e-02, 3.53975916e+00, 4.57068800e+06, 3.46623413e+03, 0.00000000e+00
3.41993235e-02, 2.11291313e-01, 6.76212758e-02, 3.53971624e+00, 4.57065450e+06, 3.46625098e+03, 0.00000000e+00
2.89884619e-02, 2.05696300e-01, 7.00310618e-02, 3.53968334e+00, 4.57063550e+06, 3.46626880e+03, 0.00000000e+00
2.45935936e-02, 1.98857978e-01, 7.17059374e-02, 3.53964138e+00, 4.57061500e+06, 3.46629443e+03, 0.00000000e+00
2.06057727e-02, 1.93884671e-01, 7.29519576e-02, 3.53961396e+00, 4.57060300e+06, 3.46631177e+03, 0.00000000e+00
1.65553782e-02, 1.88911363e-01, 7.39763901e-02, 3.53959060e+00, 4.57059350e+06, 3.46632764e+03, 0.00000000e+00
1.24547211e-02, 1.83938026e-01, 7.47761056e-02, 3.53957152e+00, 4.57058650e+06, 3.46634131e+03, 0.00000000e+00
